ID	title	owner	planner	meno	max	min	project_tagid	part_num	partors
110482	2018万圣节	5812	12003	爬鼓山	284	203	45,47	1	8537,5506,9491,1086
110483	2018平安夜	14132	9553	逛三坊七巷	371	138	10,46	1	5554,12504,5633,10670
110484	2022儿童节	7756	6867	逛三坊七巷	328	219	23,9	2	1455,13115,4403,1365
110485	2019端午	7288	8024	踏青	396	219	11,17	11	11823,10155,13594,1789
110486	2018情人节	6535	1583	踏青	278	209	24,39	1	1599,11064,2392,4156
110487	2018七夕	10970	13476	森林公园烧烤	486	148	37,39	5	9005,7690,10182,13895
110488	2021新年	7922	13589	踏青	384	248	5,6	4	11374,1707,6944,9482
110489	2018新年	5238	8290	吃饭	451	225	45,10	7	4509,1839,1827,2937
110490	2018除夕	11469	4567	逛三坊七巷	255	249	17,33	2	9560,9863,2244,3296
110491	2018五一	8405	13411	爬鼓山	303	80	28,38	8	7500,3440,1702,7046
110492	2019跨年夜	3990	2268	爬鼓山	410	230	24,9	7	7574,13266,2708,9410
110493	2020五一	6868	11069	森林公园烧烤	286	203	40,19	4	14050,8993,12313,7528
110494	2018七夕	11394	10479	逛三坊七巷	442	211	41,37	9	14057,3051,1338,11270
110495	2020暑假	5806	7794	逛三坊七巷	315	123	19,31	12	8460,10625,2653,10441
110496	2021新年	14008	4597	逛三坊七巷	289	226	48,9	1	3838,11370,5004,3526
110497	2018元旦	5694	6972	吃饭	397	172	49,5	5	1391,9714,4717,11610
110498	2018新年	11643	10381	踏青	312	237	24,38	10	13131,12523,14095,6874
110499	2021元旦	2579	1508	逛三坊七巷	276	103	40,20	6	4264,5273,11266,9939
110500	2020新年	2786	8006	爬鼓山	324	125	37,7	12	13916,12651,10205,11946
110501	2020平安夜	14263	12986	吃饭	338	141	30,40	13	2711,3987,6160,5824
110502	2018七夕	13160	10469	森林公园烧烤	385	229	44,48	1	2263,11267,5868,9320
110503	2020跨年夜	6260	11029	森林公园烧烤	315	177	8,36	13	9279,1276,2048,1201
110504	2022五一	8288	3193	踏青	435	80	12,35	11	4503,7684,11108,8832
110505	2020万圣节	6125	5765	爬鼓山	322	166	46,23	14	12838,4765,13615,8638
110506	2021除夕	1993	3545	踏青	412	179	21,46	10	2826,13410,9894,4299
110507	2022除夕	4657	1871	吃饭	454	89	5,40	11	10507,11728,14353,6503
110508	2021元宵节	12883	9253	逛三坊七巷	322	171	10,49	6	1829,11628,4855,9549
110509	2020元宵节	13977	11246	逛三坊七巷	270	64	24,48	2	4348,11472,8738,8321
110510	2018元宵节	6255	11387	吃饭	354	191	35,34	10	14010,11720,6945,13494
110511	2021除夕	4613	8567	吃饭	432	107	2,50	2	1734,14441,9592,11657
110512	2020五一	4832	9037	逛三坊七巷	460	98	4,20	15	9276,9467,2075,11145
110513	2021元旦	4574	2379	森林公园烧烤	325	209	37,12	11	2594,2987,3272,13329
110514	2021暑假	1629	11432	森林公园烧烤	417	214	12,31	8	6249,11212,12193,10485
110515	2022圣诞	10293	5534	森林公园烧烤	425	244	29,39	6	13698,6710,6617,9708
110516	2022除夕	7060	5141	森林公园烧烤	415	239	31,14	9	3469,13758,11787,3439
110517	2022暑假	8942	3865	逛三坊七巷	269	211	9,26	10	8367,14028,2561,6952
110518	2020元旦	12849	8064	森林公园烧烤	394	222	43,34	7	4700,13808,4452,10005
110519	2019国庆	3284	11462	森林公园烧烤	463	216	7,50	8	12764,12095,5818,10865
110520	2021国庆	11431	4898	踏青	414	182	7,28	8	12549,2650,4551,10748
110521	2020元宵节	9614	9416	吃饭	292	120	50,9	4	10807,10380,5163,4211
110522	2020元宵节	8136	7968	吃饭	254	122	33,8	10	7508,12166,12575,2844
110523	2019圣诞	4883	8163	森林公园烧烤	358	187	17,2	5	2519,10529,9341,7479
110524	2018跨年夜	4679	13653	踏青	369	100	5,14	1	11428,13150,2190,13281
110525	2022情人节	2178	2894	吃饭	432	88	32,1	7	1915,1030,7133,7813
110526	2022新年	4669	7036	踏青	314	131	27,3	3	4982,4453,7568,9844
110527	2021儿童节	4165	5797	爬鼓山	290	50	45,50	12	8804,7653,10633,3286
110528	2019五一	4057	13904	森林公园烧烤	454	178	5,45	9	13465,3452,12004,10348
110529	2021情人节	3119	4035	踏青	489	54	9,39	7	2465,7145,13987,7582
110530	2021儿童节	8658	10409	逛三坊七巷	365	248	42,25	4	9792,14012,6830,8529
110531	2021跨年夜	12221	1634	森林公园烧烤	476	160	10,24	7	2188,14482,2323,2437
110532	2022万圣节	3876	13267	爬鼓山	408	126	46,47	9	9286,11859,8198,5330
110533	2022除夕	10185	12335	逛三坊七巷	251	242	29,16	6	9571,4305,7717,10778
110534	2018除夕	3213	10214	逛三坊七巷	422	124	41,42	11	11204,6558,2626,5307
110535	2021暑假	10019	4204	吃饭	432	242	20,15	2	6632,8202,6603,11859
110536	2022七夕	2791	5298	森林公园烧烤	455	105	32,27	9	14364,12776,11214,5032
110537	2020七夕	2024	8874	吃饭	449	177	2,29	14	5593,10447,4588,5550
110538	2021暑假	5458	12319	逛三坊七巷	279	71	32,36	6	6183,1065,2484,4049
110539	2019儿童节	7745	7104	吃饭	423	150	30,36	11	3458,5129,5492,10267
110540	2019元旦	13737	8660	踏青	282	58	33,23	6	7256,2821,12446,1976
110541	2019七夕	7998	5836	吃饭	416	155	7,1	3	6169,11347,4181,2869
110542	2022儿童节	8987	7469	森林公园烧烤	407	69	30,27	8	13646,8261,9596,6885
110543	2020元旦	12176	2225	踏青	346	162	18,47	13	1532,5520,7501,11345
110544	2020儿童节	6592	12932	逛三坊七巷	485	204	9,47	14	3790,8460,13044,2814
110545	2022五一	7174	3108	踏青	438	83	24,15	2	6544,1437,3508,9702
110546	2020圣诞	3623	2782	森林公园烧烤	467	185	16,50	13	3798,5223,10725,9218
110547	2021情人节	7374	13816	森林公园烧烤	329	67	50,2	5	7158,11172,13074,11105
110548	2020万圣节	8003	10127	爬鼓山	430	155	40,6	2	3908,3581,5628,1701
110549	2020圣诞	1774	12894	逛三坊七巷	369	86	6,12	7	12899,13478,7251,6113
110550	2021除夕	12727	13232	逛三坊七巷	331	201	8,8	7	12245,3598,1488,2630
110551	2021平安夜	11392	7998	逛三坊七巷	270	234	29,10	15	6974,4863,6972,5112
110552	2018除夕	10233	11701	踏青	351	69	48,21	14	11535,12476,6257,12702
110553	2018圣诞	10072	7217	逛三坊七巷	276	160	10,20	1	13475,5744,7552,9328
110554	2018情人节	4621	14391	逛三坊七巷	258	202	22,9	5	10980,13709,14397,11129
110555	2021平安夜	12537	1469	吃饭	341	71	33,5	5	11202,9778,7798,11326
110556	2019平安夜	13234	4828	爬鼓山	493	139	22,1	2	10937,8615,3729,1288
110557	2022圣诞	2543	11778	森林公园烧烤	333	247	40,23	14	8110,7117,9039,4883
110558	2020七夕	5268	6730	吃饭	262	211	39,8	12	14268,6479,6791,4302
110559	2019新年	14156	9161	爬鼓山	291	205	19,13	10	14085,11483,14153,6876
110560	2018跨年夜	8288	12148	逛三坊七巷	252	131	9,34	12	2127,14301,14014,3515
110561	2019圣诞	3062	7877	逛三坊七巷	431	156	46,12	15	1375,12299,1020,4528
110562	2018万圣节	10189	8705	吃饭	493	137	48,26	6	12895,5791,6684,1285
110563	2018除夕	11576	4021	吃饭	427	110	35,6	3	13614,4438,13252,3247
110564	2021万圣节	12652	2747	吃饭	339	88	3,26	10	9152,13393,1344,9204
110565	2018万圣节	7870	2757	逛三坊七巷	485	117	22,40	14	6158,3292,4589,7936
110566	2020平安夜	10464	11237	吃饭	430	93	4,15	9	11397,3025,4262,12112
110567	2019元宵节	2478	5834	逛三坊七巷	267	151	44,50	4	14476,1489,1993,9947
110568	2020新年	7783	7169	森林公园烧烤	466	133	49,8	5	13076,9607,10355,11364
110569	2022新年	8983	9776	踏青	476	224	32,34	12	2714,11116,7153,2196
110570	2021除夕	7353	6524	逛三坊七巷	494	91	42,1	1	6444,11950,2047,8095
110571	2022跨年夜	7889	3763	吃饭	447	83	13,5	12	8601,12318,6480,12940
110572	2021万圣节	11793	3447	爬鼓山	359	186	42,8	5	14458,1163,5905,1007
110573	2020元旦	5226	9629	踏青	274	231	11,37	6	1191,4223,6633,13865
110574	2018暑假	8627	12497	吃饭	410	185	12,24	5	1611,1064,5967,10800
110575	2021平安夜	4398	5376	踏青	320	63	11,45	13	5326,4396,9206,1627
110576	2019七夕	10185	4798	爬鼓山	334	182	45,8	13	4693,1005,8708,6060
110577	2018暑假	4717	1960	踏青	310	155	7,1	8	8519,2431,5439,10748
110578	2022平安夜	12695	7163	逛三坊七巷	488	142	6,2	1	10166,4198,5668,1119
110579	2018端午	8228	8115	吃饭	373	173	49,18	11	6965,4184,7823,5335
110580	2019新年	12122	2021	逛三坊七巷	417	127	29,38	8	6700,10288,6861,7928
110581	2021跨年夜	8052	13330	逛三坊七巷	320	177	20,44	9	8115,14446,5119,8995
110582	2019除夕	13013	9206	逛三坊七巷	500	143	1,15	3	11170,5281,11016,5121
110583	2020圣诞	14267	9154	踏青	394	123	2,13	9	7073,10200,7893,5638
110584	2018国庆	4597	2967	爬鼓山	374	137	2,47	7	7625,6684,11046,9316
110585	2020除夕	5881	1041	爬鼓山	276	100	30,1	3	13003,14439,9089,4992
110586	2021情人节	8316	6609	踏青	280	141	37,29	6	13783,1652,11580,12788
110587	2022端午	4994	7708	逛三坊七巷	444	182	21,31	1	5281,9774,11649,10497
110588	2019暑假	2436	12225	爬鼓山	449	95	43,13	10	4763,13884,5479,5546
110589	2018国庆	11024	2111	踏青	325	189	26,29	10	8735,9701,12029,4324
110590	2019平安夜	12023	13029	爬鼓山	273	137	14,28	7	5178,3971,9472,9658
110591	2020五一	7840	7597	森林公园烧烤	287	200	50,15	10	9894,11309,9764,8048
110592	2018平安夜	8720	10550	爬鼓山	286	153	23,39	4	7216,1461,2412,10984
110593	2018暑假	10641	9120	森林公园烧烤	442	63	43,3	3	9908,4206,5285,6188
110594	2019跨年夜	1498	7923	吃饭	269	122	36,29	6	14186,11754,5571,2613
110595	2019情人节	13838	8722	爬鼓山	344	210	38,32	3	8777,13353,10526,3364
110596	2018跨年夜	13172	13498	吃饭	468	93	6,16	1	6386,8283,12637,1673
110597	2022儿童节	1782	8064	吃饭	445	204	5,23	5	7703,3692,11588,10777
110598	2020国庆	13609	11042	逛三坊七巷	468	60	3,31	8	6303,11787,9929,3232
110599	2018儿童节	6277	7355	吃饭	407	226	16,35	12	8796,9969,1557,13348
110600	2022圣诞	9703	3299	吃饭	411	208	26,37	14	1836,6326,10590,7260
110601	2018除夕	12099	12805	爬鼓山	369	72	33,1	7	10467,7686,5593,5154
110602	2020暑假	12303	6459	森林公园烧烤	250	92	41,3	15	8540,1052,6644,12093
110603	2022万圣节	9588	13390	吃饭	457	167	36,17	1	2007,12438,14142,9992
110604	2022跨年夜	7040	10562	逛三坊七巷	383	131	7,39	11	9208,14453,4093,7686
110605	2018国庆	8480	3121	吃饭	454	99	18,44	14	12683,3868,14036,5114
110606	2018暑假	1407	8910	吃饭	367	52	13,15	1	12726,13638,6866,14066
110607	2019情人节	1155	1165	森林公园烧烤	447	165	28,31	15	4143,12097,6701,10993
110608	2021儿童节	12251	1235	逛三坊七巷	321	119	37,8	6	1209,11460,5695,8662
110609	2018情人节	10200	11036	吃饭	427	57	47,48	7	9599,12731,8403,7262
110610	2022平安夜	2895	10663	森林公园烧烤	431	179	31,25	2	12035,6349,8020,6962
110611	2020万圣节	12474	6393	爬鼓山	398	140	31,40	11	9566,13991,11802,14417
110612	2020儿童节	11243	13623	爬鼓山	363	179	10,18	10	14292,11432,3948,10165
110613	2018新年	13636	7158	吃饭	366	185	47,27	11	5978,2400,13681,5006
110614	2021国庆	11402	14473	逛三坊七巷	457	84	43,33	13	7116,3596,13547,2191
110615	2022圣诞	4314	10887	森林公园烧烤	375	230	5,8	1	10208,7314,3509,8583
110616	2020除夕	4409	7397	森林公园烧烤	376	121	5,29	10	8142,12878,7579,5753
110617	2020除夕	2209	3002	森林公园烧烤	485	224	50,47	3	10666,13531,12518,2189
110618	2019跨年夜	4573	12239	爬鼓山	465	242	46,44	2	13087,7409,9080,13072
110619	2021平安夜	11522	12404	吃饭	473	210	10,43	3	11142,11192,8576,11561
110620	2022新年	2246	5704	爬鼓山	256	116	11,22	13	6401,13851,4166,3484
110621	2022平安夜	2343	2879	森林公园烧烤	271	113	32,32	14	9162,1593,5109,2378
110622	2019除夕	1337	12872	吃饭	312	248	46,2	14	9514,12332,12840,9064
110623	2022元宵节	13961	10120	逛三坊七巷	326	217	22,28	11	2342,2293,5979,10688
110624	2022跨年夜	12273	5878	森林公园烧烤	337	155	33,42	11	3189,7462,3936,5131
110625	2021端午	14223	6463	逛三坊七巷	262	225	50,47	10	1885,5226,6503,10280
110626	2019儿童节	10519	1511	吃饭	346	168	6,18	12	1193,8557,8642,8293
110627	2021暑假	11550	13096	踏青	413	62	27,5	8	8301,8380,3359,13952
110628	2020七夕	12302	2826	踏青	342	73	14,30	7	6711,9731,3657,5651
110629	2019儿童节	12546	3179	爬鼓山	477	211	40,3	15	8817,3261,1399,7811
110630	2018圣诞	13359	9896	爬鼓山	282	166	45,27	10	8931,1738,4928,3537
110631	2018端午	2991	10104	踏青	491	228	33,46	15	9176,1765,6549,1277
110632	2021元宵节	3592	8120	吃饭	340	173	25,8	5	6269,2605,6639,10242
110633	2019端午	11993	12932	踏青	352	177	24,30	8	9205,10317,4384,4222
110634	2019圣诞	9662	10299	森林公园烧烤	441	219	35,24	12	10683,6221,5926,1540
110635	2020平安夜	1133	5143	森林公园烧烤	325	142	23,40	11	6779,10365,13321,2445
110636	2021元旦	11594	9147	森林公园烧烤	354	145	50,27	13	10930,11140,7166,2222
110637	2020端午	9097	4743	踏青	304	131	10,10	4	1367,12813,10105,4395
110638	2020平安夜	8923	3057	逛三坊七巷	296	66	10,33	3	13296,14305,3715,5615
110639	2019暑假	5522	9718	逛三坊七巷	374	78	14,19	12	3829,10741,10352,3060
110640	2020新年	13400	8531	森林公园烧烤	404	60	20,47	6	2725,4922,2948,6197
110641	2018万圣节	1476	12451	踏青	450	153	50,6	7	6839,11751,12091,10531
110642	2019平安夜	7458	12928	吃饭	312	182	40,1	7	7327,5250,8112,10906
110643	2018万圣节	10349	13417	逛三坊七巷	390	139	4,8	4	2176,12498,4163,8995
110644	2021情人节	8600	5366	森林公园烧烤	436	190	41,41	7	9319,1208,9961,11430
110645	2021元宵节	3009	1745	逛三坊七巷	346	85	44,21	2	3436,4389,14310,4975
110646	2020圣诞	4540	2804	踏青	497	246	15,23	5	2866,9468,12713,10575
110647	2018儿童节	8975	13648	踏青	262	87	42,45	14	1523,8388,9808,6472
110648	2022圣诞	11204	13461	踏青	323	81	49,26	5	3477,10056,7491,12093
110649	2021元旦	10418	12441	吃饭	402	159	25,13	4	1242,13254,4633,4453
110650	2018除夕	3701	9626	森林公园烧烤	291	114	12,41	6	13113,11245,9410,6444
110651	2018端午	7747	2347	踏青	413	127	25,4	12	10644,6083,10516,9061
110652	2018元宵节	2138	9051	逛三坊七巷	256	175	16,32	6	11650,13266,8908,4663
110653	2021元宵节	11813	7571	逛三坊七巷	368	92	7,37	4	12713,12563,4528,10809
110654	2022圣诞	8737	12730	踏青	251	72	38,5	4	6533,9433,5429,11389
110655	2019国庆	8151	3448	爬鼓山	449	150	49,40	14	10902,9025,9189,12343
110656	2019五一	12488	12985	森林公园烧烤	471	216	45,5	6	1647,9376,14042,3370
110657	2018五一	12536	13560	爬鼓山	250	232	44,27	11	6884,11661,3986,3260
110658	2020端午	4959	12113	逛三坊七巷	299	169	25,37	14	5508,14253,2161,6986
110659	2019元旦	3082	6681	踏青	464	150	11,30	8	8370,5868,3218,13491
110660	2022暑假	1776	5086	爬鼓山	450	85	42,34	4	5722,12571,3162,1781
110661	2018平安夜	4409	13198	吃饭	352	178	39,28	13	14292,10407,12934,1997
110662	2022国庆	9395	5285	逛三坊七巷	352	86	20,50	9	14301,14447,12594,9087
110663	2022平安夜	2523	8042	踏青	417	235	11,16	8	2280,4123,12285,6136
110664	2018端午	7411	2752	森林公园烧烤	327	76	35,7	11	7122,14408,8578,3869
110665	2021情人节	4527	9707	吃饭	309	243	14,37	6	7823,2185,8466,7201
110666	2019国庆	3123	4802	逛三坊七巷	396	75	17,44	12	10874,8061,11291,3300
110667	2018五一	1467	6974	吃饭	428	111	42,44	10	4251,5833,13759,4129
110668	2020端午	7516	3482	吃饭	450	249	13,26	8	3807,13274,6097,5831
110669	2022除夕	4313	4162	吃饭	476	214	3,43	1	3407,10491,6750,5901
110670	2019暑假	1748	13152	森林公园烧烤	267	136	12,23	2	11659,11444,11765,1534
110671	2022万圣节	13638	3727	吃饭	439	240	47,8	13	4557,1806,8206,12208
110672	2019新年	1759	12701	爬鼓山	292	107	40,22	2	9612,7419,5955,2486
110673	2021儿童节	13498	3158	踏青	488	189	35,47	5	5811,13383,5786,12803
110674	2022圣诞	2142	8235	森林公园烧烤	333	250	6,36	7	9009,8018,3037,3760
110675	2019圣诞	4678	7842	爬鼓山	304	93	9,7	3	11884,3255,13263,13970
110676	2019情人节	6014	14050	吃饭	310	248	43,34	8	10476,13887,10226,5156
110677	2021儿童节	13315	6122	吃饭	313	161	2,45	5	9440,12754,5697,10161
110678	2022儿童节	4493	8853	森林公园烧烤	275	74	22,15	3	13000,5630,12315,7986
110679	2021元旦	1117	3800	吃饭	463	208	7,34	12	10062,6036,8599,2953
110680	2021五一	10562	1724	爬鼓山	494	249	43,5	14	3507,4877,11248,5708
110681	2022除夕	11294	10143	逛三坊七巷	378	201	8,14	4	7363,11950,5386,10350
110682	2022万圣节	5114	13052	爬鼓山	491	245	2,42	1	12478,1794,13067,7359
110683	2021端午	10252	3835	踏青	313	230	39,5	11	13082,2297,3626,5550
110684	2022万圣节	9611	9306	吃饭	260	232	16,50	7	9651,4382,3376,10221
110685	2020端午	3448	10455	森林公园烧烤	301	84	29,1	8	2794,7657,6005,13951
110686	2022情人节	4229	1930	爬鼓山	415	247	37,27	5	6953,6063,1355,7265
110687	2021除夕	11164	8258	逛三坊七巷	292	119	17,7	9	10460,7201,2985,1548
110688	2020国庆	11180	11221	踏青	306	79	40,29	8	2503,5381,9719,8294
110689	2020新年	3940	7473	踏青	398	98	32,37	4	10673,10608,10825,3715
110690	2018圣诞	11993	9505	森林公园烧烤	403	232	38,17	5	2247,5548,9874,3947
110691	2020端午	5593	9312	逛三坊七巷	375	72	41,17	7	8712,12499,2309,11803
110692	2019万圣节	2082	7687	爬鼓山	413	158	17,36	2	13676,1662,9265,7217
110693	2020万圣节	8376	7335	逛三坊七巷	389	173	41,27	5	7190,12775,13179,13385
110694	2018万圣节	1339	12542	森林公园烧烤	290	54	43,42	7	2339,12826,13378,7400
110695	2020万圣节	3394	7246	逛三坊七巷	445	55	25,20	5	8356,7515,7417,10471
110696	2018元旦	8939	7115	爬鼓山	288	146	49,35	9	7765,13738,9822,12032
110697	2021新年	9349	10640	吃饭	324	180	3,42	6	1011,2944,2325,6312
110698	2022元旦	12820	7138	爬鼓山	287	82	22,3	8	8203,10322,9710,11474
110699	2022情人节	12926	6457	爬鼓山	389	241	35,34	2	10911,11149,11346,2274
110700	2022新年	2377	6153	踏青	300	128	49,38	6	5959,14480,6819,1247
110701	2022圣诞	8455	13535	逛三坊七巷	372	211	26,1	7	4429,8862,8701,13014
110702	2020元宵节	10340	14309	森林公园烧烤	431	128	32,16	3	5149,11875,8664,11249
110703	2018新年	6181	4408	森林公园烧烤	479	138	24,20	9	9916,8364,2433,9099
110704	2022暑假	7150	1789	逛三坊七巷	428	185	18,46	4	5710,6034,11017,7166
110705	2022跨年夜	2603	14482	踏青	325	201	46,31	5	9970,3961,3080,1849
110706	2021跨年夜	2357	12442	踏青	461	159	12,11	14	9919,13688,3144,9218
110707	2018端午	11365	9058	森林公园烧烤	324	115	17,33	5	3654,6850,9792,8855
110708	2020元旦	9114	3760	森林公园烧烤	440	250	39,8	2	4423,4124,5337,7230
110709	2020元旦	9148	2332	森林公园烧烤	287	63	28,20	8	8726,7241,10160,5486
110710	2020五一	11320	11233	吃饭	275	74	14,18	15	5182,9589,5799,8199
110711	2021新年	6035	7597	吃饭	413	71	44,42	14	11596,6884,3807,1632
110712	2019国庆	8856	1343	爬鼓山	462	222	49,28	3	3247,9198,2749,3184
110713	2019圣诞	8348	9287	森林公园烧烤	429	236	33,3	10	10103,11324,10817,9680
110714	2021除夕	5513	9350	森林公园烧烤	468	153	33,38	15	5586,12712,6556,1381
110715	2019新年	3778	13876	爬鼓山	283	91	13,37	13	8182,8674,5674,7840
110716	2021元宵节	9841	13491	森林公园烧烤	442	138	44,23	15	13747,12995,2217,9251
110717	2019七夕	3166	8521	吃饭	451	218	31,4	10	9446,6688,6730,11161
110718	2022圣诞	1847	9891	吃饭	499	138	10,48	5	6427,7876,11216,14430
110719	2021新年	11648	7796	吃饭	391	125	31,21	2	9143,6999,2881,8702
110720	2018元旦	1534	2042	爬鼓山	454	139	14,20	8	4834,2041,13346,10896
110721	2022端午	10060	9829	逛三坊七巷	274	116	45,47	2	2311,11422,9376,9624
110722	2020平安夜	7239	2062	踏青	252	88	20,40	6	7097,14210,8984,3447
110723	2021除夕	4881	7646	爬鼓山	478	135	43,10	5	11901,11399,11620,7953
110724	2020元宵节	2469	2124	吃饭	381	240	9,28	10	8650,12615,8481,13386
110725	2019儿童节	4126	5215	逛三坊七巷	385	98	45,17	10	13907,2472,7868,6341
110726	2019除夕	8009	5747	吃饭	402	226	46,21	9	6328,2277,11536,4120
110727	2021情人节	11401	8312	踏青	263	191	48,39	6	14002,8838,10841,7227
110728	2021五一	14024	1678	爬鼓山	402	101	11,9	11	11391,11513,8585,3885
110729	2021除夕	2436	5889	逛三坊七巷	447	209	44,37	1	1198,9270,4943,9904
110730	2022七夕	8115	13623	踏青	485	71	8,20	7	8184,5648,5798,3603
110731	2020元旦	10256	9800	踏青	313	57	25,8	12	2361,5896,7273,11858
110732	2020平安夜	9916	4115	爬鼓山	445	206	16,18	8	3755,3744,4336,7512
110733	2021新年	11343	13071	爬鼓山	467	70	20,18	13	6566,3430,5939,5450
110734	2018端午	11364	7380	踏青	381	198	11,39	13	2121,5831,5783,5086
110735	2022情人节	9013	11294	森林公园烧烤	476	119	10,28	14	12229,1648,1028,10152
