ID	city	name	address	avg_score	price	type
17605	12	6S1r3	rNFes	4.6	203	1
17606	1	N6xcN	MK5dl	3	151	1
17607	16	ZUE6L	YWO0v	3	74	2
17608	15	fGPCq	oS0Dt	2.8	52	1
17609	10	abfEV	Lhl8E	2.8	229	2
17610	13	Abxdp	knXlS	2	343	1
17611	3	sATPR	rZmTm	2	398	1
17612	19	nufjd	nKKiH	1.5	269	3
17613	6	MIRxs	E3QcI	1.5	331	2
17614	8	54v8f	hIkh8	1.9	356	3
17615	3	yoO35	kybY8	1.9	432	3
17616	20	RgRCh	91zIO	1.1	40	3
17617	4	vq08o	MD9pJ	1.1	18	2
17618	18	p4Koa	0X8Kj	3	398	3
17619	1	diWE4	DTB38	3	336	3
17620	11	A0BOQ	nkZlg	2.1	135	3
17621	18	uvMc9	wpYAH	2.1	478	3
17622	6	JYuwe	D8qE7	1.9	106	1
17623	7	IRiQ0	k4ApU	1.9	74	2
17624	9	Mud30	Rlcxq	3.8	188	1
17625	17	QJkPr	oIoUh	3.8	442	3
17626	20	PA5bd	PVJCM	2.2	53	1
17627	13	OXVPh	baOQ0	2.2	21	3
17628	5	vUO4M	aaOWR	1.1	417	1
17629	18	xY3UG	QGhmg	1.1	76	3
17630	8	yEZTc	GxQ0I	1.8	130	3
17631	9	nNk5G	XzKd6	1.8	312	3
17632	18	O9QHh	7lOzO	4.7	249	3
17633	9	cEloS	HvX9M	4.7	47	3
17634	6	8UCl0	2yGKl	1.2	419	1
17635	2	LPyzH	4Of0n	1.2	280	1
17636	13	SzrDR	y8vQo	4.5	200	1
17637	1	jJg9A	LRUiG	4.5	99	2
17638	9	7FDP0	M3LGF	3.3	345	2
17639	8	ipW7i	aba0M	3.3	325	1
17640	14	gVacA	NGyKP	2	187	2
17641	16	zE2Sl	5fBxG	2	378	1
17642	3	s3WAd	9utiM	4.2	379	1
17643	5	uVdzK	SqlIH	4.2	298	1
17644	4	zsCBN	7G6ZQ	4.9	29	1
17645	11	wYoMw	2IvrJ	4.9	393	1
17646	12	wKtFj	EI4mk	4.1	146	3
17647	19	XnIzh	cr3VK	4.1	163	2
17648	17	vZbh5	9lqFy	2.5	166	3
17649	14	kObv3	IRZMS	2.5	49	2
17650	15	5pPF5	IhWhr	2.2	245	2
17651	19	NWe0G	PaRnc	2.2	313	2
17652	3	BudK6	LbrsE	3.9	54	2
17653	12	zhlUC	eLDFt	3.9	428	2
17654	15	4F35T	Qmn3u	4.1	497	1
17655	15	M77zR	66OfD	4.1	330	2
17656	11	PYSaA	yyN1s	1.2	472	1
17657	16	jTYOp	6Q5Np	1.2	439	2
17658	20	9QSvF	Yjf0v	2.9	338	1
17659	1	QcO3F	92mOu	2.9	401	2
17660	17	Yne3p	VRgsc	4.8	155	2
17661	15	1dZhy	b7nfF	4.8	453	3
17662	15	Ac8Vo	JgttE	4	84	1
17663	19	pH4l5	qFEEm	4	93	1
17664	18	yZYn3	jxqLn	3.6	439	2
17665	6	GsU3R	tBweE	3.6	123	1
17666	13	XVOId	E1qH6	2.5	483	2
17667	8	3MQ05	auwZw	2.5	461	1
17668	2	tcEQb	6NWTQ	3.3	274	1
17669	1	2HdnO	3fDGe	3.3	175	3
17670	5	tUBFw	jRQMd	4.6	45	3
17671	8	PqQEX	iIPxo	4.6	101	1
17672	3	fGbCX	iNFeI	1.3	371	1
17673	4	NNtha	HA1eA	1.3	452	1
17674	17	8g4uf	kHYUt	4.5	76	2
17675	1	7zVR8	CphpC	4.5	443	1
17676	14	vKcMw	7DMYS	2.4	419	2
17677	11	Zfp8g	QFR5L	2.4	127	3
17678	15	4gKoo	0SQHo	1.2	299	2
17679	7	C0YvL	tPEzi	1.2	378	1
17680	10	Wqhjd	OZpDt	1.5	389	3
17681	8	9NQrU	6XmNi	1.5	44	2
17682	16	Pky38	D6nh9	1	455	3
17683	5	309mr	8Sbzo	1	29	1
17684	20	YxVmH	EtiBe	3.4	311	3
17685	6	gF5SM	npls6	3.4	451	3
17686	16	PqWfE	53JL2	3.5	172	3
17687	10	5CdjT	M4hTa	3.5	104	3
17688	15	yDkMK	gmFeI	1.9	200	3
17689	11	MYiGt	091ES	1.9	186	3
17690	2	o4zqu	PSeEv	1.8	483	3
17691	16	6n72Z	UX2G3	1.8	441	3
17692	3	dyH0R	3MJl7	4.9	203	3
17693	14	26tAN	wavBI	4.9	369	1
17694	14	oqNmo	m9SXQ	3.8	343	2
17695	13	GjUYm	1crzi	3.8	95	3
17696	3	XXogl	f2dxW	3.8	365	2
17697	8	jUCfe	j3v8k	3.8	206	3
17698	2	g98WV	HYqyN	4.8	276	1
17699	8	hFSXA	C1M9q	4.8	169	3
17700	4	2cHMv	D5bWe	2.6	283	2
17701	5	3iYUJ	ZHTiw	2.6	158	3
17702	4	d7xjb	GKOZ5	4.5	312	1
17703	14	3IdLR	MERAJ	4.5	217	1
17704	19	YdgWU	Qa5xv	2	289	3
17705	19	bt77g	pf0Gh	2	35	3
17706	8	Ov1qk	apfRK	4.6	407	1
17707	19	GsBZP	qB4Xq	4.6	483	1
17708	8	pDemn	oazf5	4.3	323	2
17709	18	kJnRc	mg7E2	4.3	409	3
17710	9	ugmr2	N0Caa	4.4	317	2
17711	11	1eiuN	UUPS0	4.4	105	1
17712	15	5lrUJ	TLtSL	1.3	498	3
17713	16	a2DRu	EPWzr	1.3	179	1
17714	1	upQ6y	cbsxj	4	63	1
17715	16	S60vU	KOTGU	4	18	2
17716	11	sfnqf	TwsFU	3.9	404	3
17717	16	sssJm	nxBqT	3.9	24	1
17718	6	5mgOI	nqklx	1.3	52	1
17719	15	vi7iM	jCrf9	1.3	122	3
17720	9	RSddh	4z5dv	3	384	2
17721	13	gS2XO	V41gK	3	230	1
17722	19	Hq3ja	iTVAq	4.8	90	3
17723	2	yb1Ko	9dGkV	4.8	421	3
17724	20	iNizA	CwOv2	4.8	464	1
17725	2	r7s1X	KRzxI	4.8	418	2
17726	13	Uqk5X	Xo1Us	4.3	247	1
17727	1	Jxkpw	Ut7so	4.3	61	2
17728	10	Tkx9P	uSkmT	4.5	82	3
17729	17	TCxrL	e7je8	4.5	148	1
17730	17	BoFCj	Ga4Ku	4.8	374	3
17731	11	6aJrY	0HO8h	4.8	350	2
17732	2	CpaJF	l7CB4	2.2	85	3
17733	1	q74WZ	xyis1	2.2	94	2
17734	1	7KmW0	Fw91p	3	179	2
17735	12	ArdqO	uklkE	3	20	1
17736	5	WqHdZ	Hv2ou	3	280	3
17737	1	dtyC9	cWzFx	3	389	1
17738	16	CR79L	OqeSL	2.6	348	1
17739	7	3u3rA	DHfHM	2.6	438	3
17740	15	RiVg2	h4EhY	4.6	132	2
17741	15	kiHLH	90sxI	4.6	480	3
17742	9	hlt2c	SF947	1.5	436	2
17743	2	f0gwL	APDgv	1.5	437	3
17744	5	Gj7uu	Dyfw2	4.3	414	3
17745	18	FcpaB	MQgHl	4.3	242	1
17746	19	XcUX2	TvQXj	3.1	157	1
17747	8	jgq8o	ny0Qo	3.1	472	1
17748	11	hUhe0	ScFQi	4.2	168	1
17749	1	qV5sg	hBXS3	4.2	13	2
17750	19	iCGBX	KbwAw	4.7	83	1
17751	16	0D28T	O0m1Q	4.7	494	1
17752	20	GZyEN	rXo0M	1.4	282	1
17753	1	YUyfY	VxZVW	1.4	276	3
17754	5	wmrmt	TSt1e	3.1	304	3
17755	6	aWOH9	AFlb8	3.1	342	1
17756	6	AdHT2	b4j8F	1.3	70	1
17757	16	oYTfB	tVOIF	1.3	461	3
17758	1	Yx9yk	Xo1g6	3	161	1
17759	4	klqA6	gNOqk	3	288	2
17760	3	qDjiD	kY5Yh	1.7	43	3
17761	20	pJaY8	7BLbc	1.7	468	1
17762	3	KeXBW	1B1x2	4.4	326	3
17763	1	xOx5c	EpwII	4.4	450	2
17764	19	5u5oI	LVXVe	2.5	416	1
17765	7	JkHEv	Mx8MP	2.5	52	1
17766	18	uuQlu	3pzaE	1.6	423	3
17767	9	qG0Pt	jIE7b	1.6	360	2
17768	4	vid4K	rWPMj	4.1	358	1
17769	3	9xEWJ	oYhSP	4.1	84	3
17770	8	saPXf	oqyHJ	3.5	460	1
17771	14	Tb5q6	hDmlS	3.5	416	3
17772	9	qLEk3	iloiR	1.9	359	3
17773	17	8oLGz	FXjvE	1.9	438	3
17774	12	zuniE	Bpqnk	3.8	100	1
17775	5	T2XQg	vjl5f	3.8	30	1
17776	20	Y5ykx	H7Sx8	4.2	421	2
17777	14	3BiIW	plOw4	4.2	103	2
17778	11	abaFn	Vs8ja	4.2	77	2
17779	3	URwIx	RprYF	4.2	451	1
17780	10	qji97	L0h8f	3.7	10	1
17781	3	55IFw	Ebb0k	3.7	474	3
17782	17	Psavo	Q7JVl	4.6	319	2
17783	18	xquC6	sIROF	4.6	397	2
17784	6	9pGpR	4BRRI	5	212	1
17785	4	iWAk1	s3vIu	5	82	2
17786	8	zO9dH	oNuxv	2.6	167	2
17787	20	VTcc7	l7eTJ	2.6	245	1
17788	6	6IboJ	WTNPk	2.4	205	3
17789	12	kPzhC	ZsU1V	2.4	435	3
17790	12	VmeFa	TtAFe	2.6	283	1
17791	15	6xHjf	SSZck	2.6	75	3
17792	17	Ehnx2	WpE86	1.2	247	3
17793	7	nLar4	pReIG	1.2	184	3
17794	18	g4YFA	4AMNS	4.1	73	1
17795	9	VU6YO	03TbB	4.1	432	2
17796	11	wQMrB	dubD3	1.8	198	1
17797	15	ctfgw	xmiUU	1.8	429	2
17798	14	zeEa2	IIoMo	3.9	136	2
17799	10	h3H1m	imI5K	3.9	159	3
17800	1	cFWRC	vfPaY	3.5	475	3
17801	2	DDSei	qsUXl	3.5	371	3
17802	2	askYJ	SY5WX	3.5	328	1
17803	1	s0h9n	Obk14	3.5	62	1
17804	6	XNLfC	BSYVM	4.3	235	3
17805	14	Dz4x4	y9Iqr	4.3	171	1
17806	15	1qTga	yfXob	3.6	169	2
17807	19	Cpsm9	JAlrg	3.6	194	2
17808	5	a7jxl	ISmo4	1	372	2
17809	5	1VANE	QUJZH	1	249	3
17810	12	WtXfF	dAfza	3.1	274	2
17811	4	46JwT	wlsDn	3.1	416	3
17812	11	TMXdR	m87ye	2.3	206	1
17813	16	KosND	4K3JN	2.3	268	3
17814	10	PBvMd	jN9Kf	1.2	300	3
17815	20	adzGB	sH7rG	1.2	253	1
17816	17	IVclL	vml83	3.4	458	1
17817	8	pRGKp	hfO4M	3.4	194	3
17818	6	TiAsF	pbbGm	3.4	445	1
17819	14	jFAaD	QVcL7	3.4	337	3
17820	11	lx1hh	Xrpol	3.3	87	2
17821	14	ANtwx	QUZzZ	3.3	380	2
17822	16	ccC2a	7zrY5	2.3	67	2
17823	16	Qx6Bq	2fUSW	2.3	409	2
17824	7	ltgjD	fHPhs	1	90	2
17825	3	cy1eb	zcFYA	1	347	1
17826	18	iUYIF	GLpE1	2.2	239	1
17827	10	Y19Xb	05kVu	2.2	292	2
17828	8	QkJmE	4EqTL	2.7	388	3
17829	12	RkzBm	jnCF1	2.7	382	2
17830	13	LjHEe	ndzld	3.1	221	2
17831	19	aQPBV	HXZGY	3.1	310	2
17832	8	dxSoV	b53Wc	1	176	2
17833	6	GHlSI	6XiMy	1	149	1
17834	3	pT41R	Y4Hog	3.7	101	1
17835	19	nzHrp	5z1fN	3.7	346	3
17836	3	Le7EI	HN3Oo	1.3	97	1
17837	17	E4Jei	LQT1Z	1.3	371	2
17838	11	RNN0d	l24CW	4.3	66	1
17839	17	7Hf9D	Di2H2	4.3	191	2
17840	18	OXcjz	unFTR	3.1	368	3
17841	15	gWoX6	G1tTD	3.1	162	3
17842	14	nT4JP	i7bM8	4.8	135	2
17843	11	Ghxzo	IU0f3	4.8	278	3
17844	6	c7nH8	wboW7	4.8	336	1
17845	7	bpMrN	rH4TL	4.8	178	1
17846	18	DaYfi	oxbqI	2.4	473	1
17847	14	4kgxt	538vM	2.4	335	3
17848	9	Xp8LU	rsKcd	1.2	150	1
17849	10	0U6Fr	2DdWz	1.2	183	3
17850	8	NA55D	eCJXh	2.5	100	3
17851	20	92sFI	bKDXf	2.5	368	2
17852	10	AXWrD	1gwp2	2.3	336	2
17853	9	ETIJr	MmZrD	2.3	194	3
17854	11	jwv2A	tR0Zr	1.3	52	1
17855	2	JdIMt	V0qPE	1.3	283	3
17856	13	C2fuM	gpZTd	4.6	483	2
17857	1	vMpq9	EDGvN	4.6	319	1
17858	1	3iPwF	UwhKD	3.9	117	2
17859	2	XRGjZ	WUta2	3.9	92	2
17860	17	ISOfT	Eio2c	3.9	297	3
17861	16	oW8qh	A90HE	3.9	404	1
17862	13	tcupT	9OnbA	3.1	279	3
17863	4	5xNbP	paMlk	3.1	171	3
17864	2	eIvp2	wjpsl	3.4	229	2
17865	14	QWn2p	PYMwH	3.4	422	2
17866	3	DIvfz	54gK6	3.9	23	2
17867	13	6fgIx	6jL3p	3.9	187	2
17868	20	yy1WQ	9DWyb	2.2	478	3
17869	9	1slYC	jw2Nb	2.2	236	1
17870	15	bP9fN	5HGR7	1.2	157	3
17871	2	VVOyx	MSdiB	1.2	143	2
17872	8	yaWJX	Dj1ho	1.6	244	3
17873	9	xDDrI	CrQ6j	1.6	308	2
17874	13	zMFSB	IQnIz	1.4	93	1
17875	2	HDptP	gIg9l	1.4	358	2
17876	2	20ib1	E5BCB	2.2	129	2
17877	19	Jc9FL	7TMoN	2.2	500	1
17878	18	nir4D	fsaQ1	1.3	91	2
17879	3	2vQ9O	VE1fW	1.3	350	3
17880	8	x8nOi	dL2Wi	1.1	84	1
17881	11	hupRB	Jsq5o	1.1	16	3
17882	5	1Mxsu	6h4BS	2.9	107	2
17883	14	LPM1e	NcASs	2.9	103	2
17884	5	PMRuX	p9weN	4.2	149	2
17885	7	vMgTa	KocEA	4.2	54	2
17886	3	kR0TZ	tueEj	1.7	219	3
17887	10	K31Ty	hilZO	1.7	356	2
17888	6	ovIQC	5G8xj	4.4	483	3
17889	3	KEi92	giJ4V	4.4	233	1
17890	8	GME5P	g4SxL	3.5	454	2
17891	2	e0jHF	QsTPU	3.5	234	3
17892	11	JtcDM	QOwJj	2	92	2
17893	20	nq2Al	Z2FXl	2	22	3
17894	4	YtvmI	0EfWf	4.6	124	2
17895	2	cGcvP	DaTkK	4.6	335	2
17896	16	7JI6u	a6vZd	3.3	478	3
17897	14	JPRtP	tr3ju	3.3	368	2
17898	18	yZOVh	Pylk1	3	454	2
17899	14	sf1bI	eCBV0	3	200	2
17900	20	kM6bG	B9Lmt	2.4	170	3
17901	18	PV6ZE	o4JHh	2.4	492	1
17902	9	XpGlt	JIXil	3.6	324	1
17903	16	Ny5nY	W8Qp8	3.6	85	1
17904	8	Iuvep	YTSpT	1.8	173	1
17905	7	uMOwZ	gACVe	1.8	464	2
17906	2	w5vZU	1gi2V	1.8	370	1
17907	8	OeXyI	yy8uB	1.8	44	1
17908	17	sacP9	yFeh3	2.1	202	2
17909	12	5uYgY	uzX7t	2.1	346	3
17910	16	8ZIDG	aOHbS	2.2	346	2
17911	1	PA0Wu	KVpbj	2.2	343	2
17912	1	I2NkK	mFyqv	1.2	275	3
17913	4	kQzTW	YO59s	1.2	370	1
17914	13	mtil9	jhPzC	5	13	3
17915	8	zCEpC	123Bt	5	47	3
17916	18	FKqjj	McBZb	1.2	318	1
17917	2	yBS4D	wrzo5	1.2	35	1
17918	8	GCQ2m	g2RSx	4.6	37	1
17919	16	hBKcY	QFEfR	4.6	122	3
17920	14	ZUlGB	shx0u	2.2	414	2
17921	10	a4OeH	rVhV0	2.2	322	3
17922	6	rrUU9	OUsEm	1.8	63	2
17923	5	rLrMa	64hiP	1.8	337	2
17924	3	r4S1c	9SVhD	2.6	96	3
17925	19	TFXcL	q5PID	2.6	44	2
17926	2	Y3cN8	NRBv1	1.2	35	2
17927	15	NoarS	eDFH7	1.2	492	3
17928	4	of0b6	DkDGd	3.2	414	3
17929	12	vxPDd	M4uob	3.2	253	2
17930	19	Uumpb	IND4x	3.8	382	2
17931	12	EvXwS	XDAby	3.8	32	3
17932	15	g3NAb	JRxGH	3.4	74	2
17933	9	qaP9W	lbnng	3.4	26	1
17934	14	6SMxt	3LKM1	4.5	230	3
17935	5	vLGUC	96hHD	4.5	206	3
17936	19	En93z	ujIVh	2.6	247	1
17937	11	GodEb	qXRNP	2.6	134	3
17938	17	WjkZ9	8CgDn	2	50	2
17939	13	JJDPn	g3Zg5	2	379	1
17940	9	Biytj	Fclx4	4.5	43	3
17941	16	eKnDh	S3s8X	4.5	35	1
17942	5	L7sMA	oPgKJ	2.7	430	2
17943	15	Ekspf	RBFfN	2.7	323	2
17944	6	EMZZ9	AchHh	1.5	170	3
17945	11	Nx9KU	htiNi	1.5	273	3
17946	16	KWBJj	oq8wq	2.2	26	3
17947	12	5jk1A	HynnM	2.2	134	2
17948	15	57aas	7Bc0c	2.1	137	3
17949	12	vMdLG	JDUeM	2.1	136	2
17950	3	5CnYK	YQVG7	4.4	194	1
17951	13	jmaHz	QP2OD	4.4	213	3
17952	7	4SZUG	8GNmE	3	336	2
17953	18	9jgbO	X3HUz	3	440	3
17954	2	AUT6f	lHOGW	2	328	2
17955	19	eHEbq	Uv0bn	2	361	1
17956	12	tK2c2	nkejM	4	368	3
17957	4	9TbJz	GjlmC	4	227	2
17958	3	QX54n	8oihr	2.1	399	3
17959	18	5PNUT	BjtPr	2.1	331	2
17960	7	y0nvO	Ki9xJ	1.6	267	2
17961	11	DZcB1	1uq10	1.6	491	2
17962	7	AXfmo	S0ikU	1.4	31	1
17963	5	Gn7C1	nATbw	1.4	105	3
17964	18	bQL1x	uQJvP	4.4	191	1
17965	2	eomN7	tNpsZ	4.4	330	2
17966	5	Al4xj	4H3b7	2.8	83	2
17967	5	Yw3Nu	QkYkM	2.8	40	2
17968	10	zpQYR	WasNE	3.6	331	3
17969	10	LAl2U	jo0By	3.6	467	3
17970	1	L00pd	iKDOo	2.4	183	2
17971	7	kc3qN	Jjqgv	2.4	427	1
17972	20	ZGvLI	HFAmJ	3.6	410	3
17973	12	KmCUy	qZ8hn	3.6	294	3
17974	3	Rcieq	NTDlJ	2.2	490	3
17975	14	a4Dhy	ZtADq	2.2	162	1
17976	18	mjgVb	oLG4P	4.8	297	1
17977	2	yIy75	ZZ9vO	4.8	416	3
17978	20	lwrmS	Kk4qR	3.8	211	3
17979	7	pmBKI	d47Q0	3.8	84	1
17980	6	hrXgr	ud9xf	4.7	314	3
17981	12	8LfTY	vbU2M	4.7	19	2
17982	10	1iB5H	Z2VzX	1.3	452	3
17983	16	D3Xim	HjxIK	1.3	358	2
17984	1	wGnJ6	49B2i	2.2	128	3
17985	11	4TTmj	jYRi7	2.2	114	3
17986	20	muTu4	MTpGl	2.2	210	2
17987	11	AnbUy	byVxc	2.2	150	1
17988	12	cAthO	i9UOS	1.7	482	1
17989	10	1Vp0Y	EdB3v	1.7	64	1
17990	11	M9fzD	PIn67	3.4	229	3
17991	12	96fYC	DjewJ	3.4	307	2
17992	20	Vdxd5	BCyyZ	3.9	215	1
17993	2	kuFHZ	jIzp2	3.9	301	3
17994	17	qxa3g	PMesx	2.6	47	2
17995	4	dV8Fi	js6at	2.6	364	1
17996	16	1MYLH	GLWxj	1.4	58	2
17997	14	zXqTP	1J5uk	1.4	305	2
17998	1	jW0v6	tiHpE	2.8	286	2
17999	15	GpyYi	GW48g	2.8	88	3
18000	2	L1y7U	nB2J5	3.6	474	1
18001	18	kq0bv	OkyV0	3.6	449	1
18002	10	VoP2P	0vLV1	3.5	449	3
18003	5	KtsrP	Fk6Rp	3.5	478	1
18004	9	XEl2Z	f6N1Z	2.6	210	2
18005	1	B7mYm	25eug	2.6	247	3
18006	1	iCZTW	89XLm	1	442	3
18007	7	4BHJu	T6Wgp	1	367	1
18008	1	rbnuA	5bTQp	4	412	1
18009	11	GRcFe	mdFEz	4	419	1
18010	16	YURTJ	81zXo	3.5	405	1
18011	7	sZ4E6	u3gk4	3.5	483	3
18012	1	aF5Qz	oS8Na	4.6	298	1
18013	20	2uOON	VSkX5	4.6	372	2
18014	20	L7AMT	wdsxJ	3.2	205	1
18015	14	lk28e	UPeKA	3.2	346	1
18016	13	OYmbP	iLF9J	3.9	302	3
18017	8	g2yYG	ZlFzO	3.9	221	3
18018	3	XfJhg	VIZqH	2.5	240	3
18019	1	uAD2T	VO51l	2.5	448	3
18020	12	2Ziqa	xqWBf	1.6	245	1
18021	13	HJXIj	unzM0	1.6	488	2
18022	19	ksKl8	4DwG2	1.7	287	2
18023	7	1TZMd	5V0bU	1.7	259	1
18024	11	f8ZGD	GjOtE	2.5	349	1
18025	20	q2kdK	XDjcE	2.5	171	2
18026	1	kKqeu	U1e97	3.4	133	3
18027	16	C1cgX	5ZCHX	3.4	320	2
18028	20	hy7PV	1VKxz	3.9	141	2
18029	18	0SfOU	x4giI	3.9	293	3
18030	6	EQII3	a7QIz	1.3	425	1
18031	19	7bnxy	nxxiN	1.3	149	2
18032	11	skNff	I5KIY	2.1	184	2
18033	15	o85tx	NLeFf	2.1	291	3
18034	11	qivVA	kPf0d	4.4	26	3
18035	12	yFZUW	pDAyg	4.4	338	1
18036	6	1YaJq	OBevl	3.8	392	1
18037	3	EhXqY	IVNYt	3.8	135	2
18038	18	0FAYj	kk0Xu	3.6	109	2
18039	6	bwrKq	dtAPe	3.6	61	1
18040	19	kNlUM	a42zo	1.2	445	1
18041	2	z1TmU	O4df5	1.2	253	1
18042	6	RXawW	Zma3Q	3	230	2
18043	14	2NQ6P	xsBRf	3	261	2
18044	16	Heufm	gIHFJ	1.3	476	2
18045	1	61925	WDx2C	1.3	339	2
18046	3	Ue29o	iCHwV	4.6	84	2
18047	6	tcfV3	vUgmM	4.6	495	2
18048	14	1YJCQ	qzTNr	1.1	272	1
18049	5	c9NN0	1iGeX	1.1	349	1
18050	20	ky3Du	skzxE	4.5	72	2
18051	13	UjipR	b0xrz	4.5	492	3
18052	5	6ShAO	6kQM1	4.5	318	3
18053	2	CPROr	USqg0	4.5	287	3
18054	10	q4fcI	KynVT	3.5	156	3
18055	9	L0fVB	ciLwp	3.5	89	1
18056	5	RXIPt	nJgWf	3.7	407	2
18057	15	Q62N2	AbFjO	3.7	457	1
18058	12	dK9IR	9jfNp	2.3	457	3
18059	3	SycUq	LsRDd	2.3	285	3
18060	11	VawuM	O2WuO	2.2	287	1
18061	18	In32K	A6hHh	2.2	148	2
18062	14	BI2BD	fzk2e	4	26	2
18063	13	KG8en	n7PGV	4	315	3
18064	11	9NMyj	FtacU	3.4	353	2
18065	9	jn35v	NtW6p	3.4	112	3
18066	13	qHrAg	cLjNh	3.8	371	1
18067	18	iMlcT	Obtkc	3.8	111	3
18068	9	CkAAf	bOTvf	3.2	345	3
18069	2	WRUq0	M4omC	3.2	354	2
18070	1	dh8BW	xGqEZ	1	298	1
18071	11	DzOle	c1JA6	1	95	2
18072	2	Bn4on	YOmqL	4.3	383	1
18073	20	hBpP6	nU2hn	4.3	256	2
18074	7	SUvJP	WAWqb	4.1	448	2
18075	1	J1ayN	0WYU8	4.1	498	2
18076	19	zSVAg	bbDbz	2.8	244	1
18077	7	8CSxa	vR86G	2.8	479	2
18078	15	8iWdK	Ts5Po	4.2	449	3
18079	12	AmBXI	k7CVN	4.2	73	1
18080	17	emkLL	CQFkF	1.2	129	2
18081	19	zx1Yf	zBfhC	1.2	131	3
18082	6	zYoHA	ZUWqA	3.2	159	2
18083	6	B5NZh	vbnTm	3.2	435	2
18084	5	BlQQl	M1nKj	4.5	98	2
18085	17	mBFEj	VyEUt	4.5	445	2
18086	18	f5H6T	Y5m2D	1.8	71	1
18087	15	D4pSN	ea1ly	1.8	31	3
18088	6	O1HSo	eLDAL	2.2	402	1
18089	13	hB4xe	jb3Gj	2.2	222	2
18090	4	LqgHZ	BLGBK	4.1	355	2
18091	9	XrDko	E5svy	4.1	61	1
18092	7	lYXlK	mjOCW	4.7	400	1
18093	5	hmITS	wCKgx	4.7	19	3
18094	16	sXFXr	bU2Bb	1.2	378	1
18095	18	HWMad	07EAS	1.2	92	3
18096	5	eMgfx	Bx9qY	4.5	184	3
18097	8	FdYYf	gGhMw	4.5	286	1
18098	5	VHy67	hS1S6	2.3	53	2
18099	6	tn52X	ln5sG	2.3	330	1
18100	20	WSuDL	xg6J5	1.3	462	1
18101	3	gQ5dW	46ji3	1.3	66	3
18102	7	1eCXL	1Sr9K	3.5	45	1
18103	4	MLajZ	E2yzd	3.5	215	1
18104	11	AlYLE	u8dlF	2.9	496	2
18105	1	xESfW	KLXd8	2.9	151	3
18106	19	oPsSf	hOfKC	3	433	1
18107	1	lusC2	TwGqf	3	103	2
18108	18	EuSht	X2R26	4.6	402	2
18109	15	obHWB	BP7pt	4.6	165	2
18110	14	P2TRs	fjGAk	3.4	277	2
18111	12	2e4Be	yZAaJ	3.4	238	3
18112	5	gqffv	3nb7s	1	406	2
18113	5	jeWhN	wue5c	1	37	1
18114	13	pN1UJ	068qz	4.3	286	1
18115	2	dObMP	cbcIS	4.3	190	2
18116	18	WqxGJ	wNk52	2.1	321	3
18117	3	idWDz	PScVL	2.1	438	3
18118	18	hZ9xj	5SRe4	5	448	3
18119	7	Aooeg	QXlva	5	201	2
18120	16	I0SyA	4Ugl3	4.7	344	2
18121	17	qKDVy	YSkOf	4.7	400	3
18122	3	TN5M8	b8sin	3.9	260	2
18123	11	gnvYP	rSoah	3.9	350	3
18124	16	qYvPc	nmhXg	2.7	368	3
18125	4	zTWGK	avlOY	2.7	171	3
18126	15	Al2xb	m4cxC	4.5	194	3
18127	20	vHu2G	7wCBb	4.5	230	3
18128	20	LjW60	2wcxy	3.5	199	1
18129	3	8BUEi	4guT0	3.5	77	1
18130	5	KPZz1	XyGvR	2.8	245	3
18131	5	Fce76	IYoY8	2.8	394	3
18132	13	v8Cuc	MCdy7	1.5	353	1
18133	10	hKQBD	Hnm3d	1.5	285	2
18134	11	Xf0wh	DR2uv	4.4	395	1
18135	15	KdlSm	QLqbD	4.4	350	1
18136	14	yDAiW	aSHcz	3.1	393	2
18137	10	4PXIE	nE8V1	3.1	465	3
18138	8	E1JNo	Sh5oM	1.3	397	3
18139	4	oIui8	6XuwZ	1.3	484	3
18140	7	cSCJv	oBHPo	4.9	280	3
18141	3	mrFlc	rSeAr	4.9	132	2
18142	6	vYzNs	PkPlp	4.4	486	2
18143	14	4bvlL	KPUCZ	4.4	483	3
18144	7	cLF2o	0J3fQ	1.4	291	1
18145	3	Sgi9P	yrPSQ	1.4	428	2
18146	8	inkZL	avAPY	1.3	298	3
18147	12	qOxDU	vTbeR	1.3	291	1
18148	6	SlJ6K	uOsfg	1	182	2
18149	14	IcO8C	8Uejh	1	125	1
18150	7	p8LpL	ICeNh	1.2	166	2
18151	11	SbGIe	LetGx	1.2	249	3
18152	18	QfdGC	t6zY9	2.8	224	1
18153	8	23eO7	lgh8X	2.8	313	1
18154	8	GXoJV	SUskm	4.3	255	1
18155	6	dQWIr	0f9bV	4.3	431	1
18156	17	a6pBS	dPmpd	1.6	472	2
18157	1	FdpL8	lZ88l	1.6	323	2
18158	2	A8cLI	lhYx4	2.7	483	2
18159	17	ZeKg2	NKVoM	2.7	284	2
18160	13	qFwZq	U7qQk	2.9	115	1
18161	12	R1IVV	UgIan	2.9	93	3
18162	5	wrtil	OHgrI	3.1	459	3
18163	20	hABIH	VKOFQ	3.1	92	3
18164	7	H4ivZ	W7JpU	3.1	88	1
18165	16	qIJlD	616bp	3.1	367	1
18166	3	0PHRU	kN2ut	4.8	423	2
18167	2	PSCF7	frNPH	4.8	94	2
18168	11	yQYjF	VE1tw	3.9	294	1
18169	12	eeepO	vSNFb	3.9	317	2
18170	3	eMGIm	nLtn8	4.3	61	3
18171	1	enMB4	QYYRw	4.3	224	3
